date,rainfall_mm
2006-03-01,84.28672790527344
2006-04-01,62.574398040771484
2006-05-01,21.48209571838379
2006-06-01,9.08564281463623
2006-07-01,7.595168590545654
2006-08-01,40.290992736816406
2006-09-01,45.71440887451172
2006-10-01,92.30642700195312
2006-11-01,118.26514434814453
2006-12-01,177.23135375976562
2007-01-01,109.99512481689453
2007-02-01,71.19084930419922
2007-03-01,80.10655975341797
2007-04-01,56.48834991455078
2007-05-01,7.783540725708008
2007-06-01,28.21858024597168
2007-07-01,7.976031303405762
2007-08-01,14.540228843688965
2007-09-01,36.5278205871582
2007-10-01,150.0815887451172
2007-11-01,120.67538452148438
2007-12-01,93.74468231201172
2008-01-01,124.84111022949219
2008-02-01,79.55533599853516
2008-03-01,103.09268951416016
2008-04-01,63.583736419677734
2008-05-01,18.28993034362793
2008-06-01,18.26401138305664
2008-07-01,8.135551452636719
2008-08-01,9.629870414733887
2008-09-01,36.068206787109375
2008-10-01,47.92398452758789
2008-11-01,115.1894302368164
2008-12-01,126.99519348144531
2009-01-01,146.6884765625
2009-02-01,137.11952209472656
2009-03-01,59.1937141418457
2009-04-01,30.21865463256836
2009-05-01,23.2982177734375
2009-06-01,20.230981826782227
2009-07-01,8.990510940551758
2009-08-01,31.38398551940918
2009-09-01,29.83441162109375
2009-10-01,116.09785461425781
2009-11-01,105.74806213378906
2009-12-01,111.5398941040039
2010-01-01,152.69076538085938
2010-02-01,76.02090454101562
2010-03-01,76.77656555175781
2010-04-01,58.430484771728516
2010-05-01,12.037111282348633
2010-06-01,10.088321685791016
2010-07-01,8.030550003051758
2010-08-01,9.313838005065918
2010-09-01,14.297082901000977
2010-10-01,83.18917846679688
2010-11-01,108.0335693359375
2010-12-01,165.17616271972656
2011-01-01,144.37411499023438
2011-02-01,76.41761016845703
2011-03-01,82.36038970947266
2011-04-01,72.55108642578125
2011-05-01,24.60024642944336
2011-06-01,19.15043067932129
2011-07-01,26.679853439331055
2011-08-01,21.59545135498047
2011-09-01,27.988157272338867
2011-10-01,65.39205169677734
2011-11-01,90.77082824707031
2011-12-01,98.99060821533203
2012-01-01,106.24108123779297
2012-02-01,76.7562255859375
2012-03-01,101.36624145507812
2012-04-01,24.939308166503906
2012-05-01,10.975849151611328
2012-06-01,14.589865684509277
2012-07-01,8.458884239196777
2012-08-01,25.52437973022461
2012-09-01,115.93670654296875
2012-10-01,126.03207397460938
2012-11-01,90.26393127441406
2012-12-01,137.06248474121094
2013-01-01,118.8621826171875
2013-02-01,97.53491973876953
2013-03-01,101.77647399902344
2013-04-01,50.22923278808594
2013-05-01,20.219120025634766
2013-06-01,11.564260482788086
2013-07-01,10.093705177307129
2013-08-01,19.010114669799805
2013-09-01,27.695083618164062
2013-10-01,94.77396392822266
2013-11-01,95.7324447631836
2013-12-01,136.34185791015625
2014-01-01,92.1584243774414
2014-02-01,61.50078582763672
2014-03-01,120.1911392211914
2014-04-01,26.62823486328125
2014-05-01,11.08942985534668
2014-06-01,8.900077819824219
2014-07-01,7.856949329376221
2014-08-01,15.58234691619873
2014-09-01,29.69657325744629
2014-10-01,51.74723434448242
2014-11-01,83.86498260498047
2014-12-01,104.86747741699219
2015-01-01,111.45289611816406
2015-02-01,77.54297637939453
2015-03-01,108.4416732788086
2015-04-01,39.96467971801758
2015-05-01,10.21115493774414
2015-06-01,8.633001327514648
2015-07-01,16.961942672729492
2015-08-01,12.056636810302734
2015-09-01,36.064361572265625
2015-10-01,36.40584182739258
2015-11-01,55.40750503540039
2015-12-01,88.27237701416016
2016-01-01,105.65412902832031
2016-02-01,94.8790054321289
2016-03-01,82.58744812011719
2016-04-01,25.95968246459961
2016-05-01,22.616233825683594
2016-06-01,10.953619003295898
2016-07-01,34.75234603881836
2016-08-01,21.487836837768555
2016-09-01,37.5656623840332
2016-10-01,65.73204040527344
2016-11-01,126.31842803955078
2016-12-01,98.76872253417969
2017-01-01,117.81888580322266
2017-02-01,123.8634262084961
2017-03-01,58.330345153808594
2017-04-01,44.26084899902344
2017-05-01,43.86056900024414
2017-06-01,8.404552459716797
2017-07-01,7.406899929046631
2017-08-01,16.057695388793945
2017-09-01,29.127864837646484
2017-10-01,72.75303649902344
2017-11-01,99.62767028808594
2017-12-01,134.87973022460938
2018-01-01,111.39495849609375
2018-02-01,126.00584411621094
2018-03-01,119.39999389648438
2018-04-01,43.238807678222656
2018-05-01,41.443756103515625
2018-06-01,9.02132511138916
2018-07-01,8.44060230255127
2018-08-01,30.285951614379883
2018-09-01,53.06930160522461
2018-10-01,49.184993743896484
2018-11-01,66.58670806884766
2018-12-01,117.09619140625
2019-01-01,103.80587005615234
2019-02-01,162.09820556640625
2019-03-01,109.82030487060547
2019-04-01,107.45030975341797
2019-05-01,10.948113441467285
2019-06-01,10.259927749633789
2019-07-01,6.775756359100342
2019-08-01,11.09009838104248
2019-09-01,25.92845916748047
2019-10-01,28.461793899536133
2019-11-01,109.90524291992188
2019-12-01,112.81742858886719
2020-01-01,106.49310302734375
2020-02-01,110.18109130859375
2020-03-01,80.53852844238281
2020-04-01,72.05924224853516
2020-05-01,6.947364330291748
2020-06-01,12.989387512207031
2020-07-01,8.891571998596191
2020-08-01,9.245779991149902
2020-09-01,28.85184669494629
2020-10-01,78.67513275146484
2020-11-01,150.67398071289062
2020-12-01,131.3570098876953
2021-01-01,145.57106018066406
2021-02-01,131.13040161132812
2021-03-01,89.70542907714844
2021-04-01,45.255157470703125
2021-05-01,13.785090446472168
2021-06-01,25.096860885620117
2021-07-01,7.340481281280518
2021-08-01,21.404579162597656
2021-09-01,49.1359977722168
2021-10-01,72.24662017822266
2021-11-01,76.55921936035156
2021-12-01,172.96572875976562
2022-01-01,129.8344268798828
2022-02-01,92.9387435913086
2022-03-01,90.31940460205078
2022-04-01,135.03065490722656
2022-05-01,41.38916778564453
2022-06-01,26.064992904663086
2022-07-01,8.942352294921875
2022-08-01,14.133399963378906
2022-09-01,33.703006744384766
2022-10-01,99.11967468261719
2022-11-01,112.70307922363281
2022-12-01,159.92117309570312
2023-01-01,105.30084228515625
2023-02-01,210.47183227539062
2023-03-01,76.62821197509766
2023-04-01,27.497055053710938
2023-05-01,58.309024810791016
2023-06-01,15.779032707214355
2023-07-01,14.212845802307129
2023-08-01,11.14013671875
2023-09-01,26.15297508239746
2023-10-01,118.46134948730469
2023-11-01,71.17424774169922
2023-12-01,150.81298828125
2024-01-01,166.20033264160156
2024-02-01,66.4383544921875
2024-03-01,149.1548614501953
2024-04-01,71.72826385498047
2024-05-01,8.885225296020508
2024-06-01,14.543767929077148
2024-07-01,6.114706993103027
2024-08-01,10.787023544311523
2024-09-01,60.9947395324707
2024-10-01,70.14572143554688
2024-11-01,100.22434997558594
2024-12-01,121.71588134765625
